item_pedido_id,pedido_id,produto_id,quantidade,valor_unitario,desconto,custo_produto
2571,1619,170,1,799.03,0.0,458.9
2572,1619,154,5,727.78,0.0,498.54
2573,1620,1,3,940.68,0.0,693.18
2574,1621,163,1,1692.17,263.45,1235.37
2575,1622,168,4,1383.69,0.0,772.94
2576,1622,169,4,1294.51,0.0,892.02
2577,1622,32,4,821.57,0.0,594.11
2578,1623,7,1,1075.18,0.0,590.15
2579,1624,82,4,348.59,0.0,233.79
2580,1624,198,5,975.1,0.0,592.6
2581,1624,136,2,1135.94,0.0,531.16
2582,1624,151,2,1890.0,0.0,1450.48
2583,1625,173,3,690.68,0.0,376.23
2584,1626,191,2,449.7,0.0,329.73
2585,1627,44,1,1133.78,0.0,558.31
2586,1628,145,5,315.99,0.0,252.57
2587,1629,66,4,44.39,0.0,27.87
2588,1630,86,1,1418.96,0.0,1031.96
2589,1631,128,1,669.04,0.0,385.97
2590,1631,156,1,1666.63,0.0,1009.57
2591,1632,124,2,143.66,0.0,100.67
2592,1632,92,2,278.56,0.0,154.3
2593,1633,41,1,402.84,0.0,311.35
2594,1633,76,4,1342.28,0.0,833.02
2595,1634,50,1,1959.37,353.33,1210.65
2596,1634,10,2,1851.92,871.95,804.04
2597,1634,8,3,1132.93,0.0,657.5
2598,1635,26,1,1350.64,0.0,734.78
2599,1636,177,4,1162.25,0.0,785.93
2600,1637,56,2,1898.48,0.0,1281.98
2601,1637,39,2,1123.5,0.0,845.6
2602,1638,13,5,1576.56,0.0,1214.72
2603,1638,32,3,821.57,511.6,594.11
2604,1639,62,4,244.61,0.0,172.23
2605,1640,50,5,1959.37,0.0,1210.65
2606,1641,199,3,974.73,0.0,667.3
2607,1642,89,3,571.99,0.0,318.33
2608,1642,63,2,1905.36,681.99,1490.14
2609,1643,69,1,773.25,0.0,527.62
2610,1643,63,2,1905.36,0.0,1490.14
2611,1644,183,3,1244.16,0.0,704.79
2612,1645,113,4,241.55,0.0,119.77
2613,1645,172,1,368.33,0.0,227.04
2614,1645,39,2,1123.5,0.0,845.6
2615,1645,196,3,1789.23,0.0,1274.42
2616,1646,160,1,1301.86,0.0,988.45
2617,1647,85,5,1568.21,0.0,639.21
2618,1648,50,4,1959.37,0.0,1210.65
2619,1648,99,4,1468.4,0.0,680.95
2620,1649,147,2,1448.67,0.0,1074.13
2621,1650,167,5,1624.5,0.0,1151.26
2622,1651,93,5,713.59,0.0,539.18
2623,1651,73,3,375.74,179.82,185.09
2624,1652,40,4,497.75,0.0,212.91
2625,1653,68,1,1964.1,0.0,1434.5
2626,1653,160,3,1301.86,0.0,988.45
2627,1654,15,3,206.2,0.0,89.41
2628,1655,175,3,124.17,0.0,66.58
2629,1655,81,1,1867.35,94.48,1083.79
2630,1656,108,2,380.52,0.0,185.67
2631,1657,71,1,1279.98,199.06,766.22
2632,1658,40,5,497.75,0.0,212.91
2633,1659,89,1,571.99,0.0,318.33
2634,1659,180,4,376.07,0.0,239.65
2635,1660,107,4,1997.25,0.0,1191.75
2636,1661,133,1,1117.69,0.0,811.11
2637,1662,183,5,1244.16,0.0,704.79
2638,1663,88,4,787.49,0.0,617.53
2639,1663,188,3,1304.63,0.0,906.36
2640,1664,141,2,803.29,306.8,419.39
2641,1664,42,2,275.79,0.0,193.08
2642,1665,14,4,1299.6,0.0,584.06
2643,1666,135,3,336.54,172.1,262.1
2644,1667,87,1,1665.43,378.68,1319.95
2645,1668,200,3,339.29,0.0,230.5
2646,1668,179,2,1024.91,0.0,525.28
2647,1669,121,4,1324.35,359.21,933.03
2648,1670,44,5,1133.78,429.32,558.31
2649,1671,43,1,1301.52,0.0,968.32
2650,1672,9,2,703.35,0.0,545.99
2651,1673,13,3,1576.56,0.0,1214.72
2652,1673,1,1,940.68,0.0,693.18
2653,1673,176,3,193.11,0.0,115.54
2654,1673,78,2,1120.7,423.3,587.05
2655,1674,29,3,212.82,0.0,167.38
2656,1675,163,4,1692.17,1177.52,1235.37
2657,1676,101,3,1731.99,0.0,764.96
2658,1677,113,3,241.55,0.0,119.77
2659,1677,172,5,368.33,0.0,227.04
2660,1678,118,2,1851.52,0.0,1004.31
2661,1679,89,4,571.99,0.0,318.33
2662,1680,19,1,1244.37,0.0,689.09
2663,1680,99,2,1468.4,0.0,680.95
2664,1680,61,3,1721.54,549.7,1234.25
2665,1680,99,1,1468.4,262.57,680.95
2666,1681,119,4,1743.46,0.0,764.22
2667,1682,86,2,1418.96,0.0,1031.96
2668,1683,107,4,1997.25,0.0,1191.75
2669,1683,68,4,1964.1,0.0,1434.5
2670,1683,163,5,1692.17,0.0,1235.37
2671,1683,187,1,1812.15,120.51,1098.72
2672,1684,171,5,964.56,0.0,672.88
2673,1684,121,3,1324.35,0.0,933.03
2674,1684,91,4,1145.97,0.0,864.29
2675,1684,107,2,1997.25,0.0,1191.75
2676,1685,193,3,1286.49,0.0,650.46
2677,1686,27,5,1540.8,0.0,825.81
2678,1687,2,2,837.19,0.0,642.75
2679,1688,67,3,44.24,0.0,32.1
2680,1689,89,1,571.99,0.0,318.33
2681,1689,53,3,1759.36,763.15,784.62
2682,1690,183,4,1244.16,0.0,704.79
2683,1691,187,4,1812.15,0.0,1098.72
2684,1692,134,2,1107.87,195.45,856.66
2685,1692,45,3,1427.63,0.0,649.18
2686,1692,191,2,449.7,0.0,329.73
2687,1693,196,4,1789.23,0.0,1274.42
2688,1693,78,2,1120.7,0.0,587.05
2689,1693,135,5,336.54,373.68,262.1
2690,1694,75,5,138.5,0.0,97.82
2691,1695,50,2,1959.37,0.0,1210.65
2692,1696,147,4,1448.67,0.0,1074.13
2693,1696,190,5,211.2,0.0,93.15
2694,1697,66,3,44.39,0.0,27.87
2695,1698,15,4,206.2,0.0,89.41
2696,1699,43,4,1301.52,0.0,968.32
2697,1700,145,3,315.99,0.0,252.57
2698,1701,47,5,80.37,0.0,55.36
2699,1701,80,1,1838.71,0.0,1403.47
2700,1702,177,3,1162.25,0.0,785.93
2701,1702,1,2,940.68,0.0,693.18
2702,1703,23,1,1754.74,0.0,904.77
2703,1704,149,4,1426.18,823.19,1083.22
2704,1705,190,4,211.2,126.12,93.15
2705,1706,172,3,368.33,0.0,227.04
2706,1707,34,4,957.59,0.0,401.31
2707,1707,123,1,1833.93,0.0,748.85
2708,1707,170,3,799.03,0.0,458.9
2709,1708,45,1,1427.63,0.0,649.18
2710,1708,13,3,1576.56,0.0,1214.72
2711,1709,151,1,1890.0,0.0,1450.48
2712,1709,58,4,963.9,0.0,662.4
2713,1709,97,1,67.78,4.42,43.85
2714,1710,103,2,1779.65,0.0,828.81
2715,1710,149,1,1426.18,0.0,1083.22
2716,1711,171,2,964.56,0.0,672.88
2717,1712,63,2,1905.36,0.0,1490.14
2718,1712,3,5,1836.27,965.28,1338.35
2719,1713,85,3,1568.21,815.82,639.21
2720,1714,132,3,481.94,0.0,268.63
2721,1715,98,1,1870.96,0.0,830.29
2722,1715,163,1,1692.17,0.0,1235.37
2723,1715,162,1,1313.35,0.0,970.54
2724,1716,62,1,244.61,0.0,172.23
2725,1717,124,2,143.66,0.0,100.67
2726,1718,89,2,571.99,0.0,318.33
2727,1719,98,1,1870.96,0.0,830.29
2728,1720,49,4,1454.6,470.02,796.35
2729,1721,173,1,690.68,144.61,376.23
2730,1722,59,3,645.21,0.0,375.76
2731,1723,150,5,273.99,0.0,205.97
2732,1724,120,4,533.02,0.0,285.23
2733,1725,195,5,1262.73,0.0,998.94
2734,1725,146,3,102.77,0.0,65.08
2735,1726,8,3,1132.93,290.77,657.5
2736,1727,138,2,1358.21,0.0,571.38
2737,1727,180,2,376.07,0.0,239.65
2738,1728,160,5,1301.86,0.0,988.45
2739,1728,18,5,1640.19,0.0,682.92
2740,1729,129,3,362.84,0.0,214.96
2741,1729,5,2,1814.77,0.0,879.14
2742,1730,185,5,1346.26,0.0,659.71
2743,1731,176,1,193.11,43.14,115.54
2744,1731,26,3,1350.64,0.0,734.78
2745,1731,165,5,1679.14,0.0,729.8
2746,1732,83,2,1632.46,0.0,1273.19
2747,1733,15,4,206.2,0.0,89.41
2748,1733,166,4,1401.09,0.0,578.92
2749,1734,181,3,1918.34,0.0,1274.22
2750,1734,191,5,449.7,0.0,329.73
2751,1735,99,3,1468.4,0.0,680.95
2752,1735,88,5,787.49,914.71,617.53
2753,1736,89,1,571.99,0.0,318.33
2754,1736,142,3,1414.64,0.0,992.95
2755,1737,192,4,1394.96,0.0,701.33
2756,1738,116,1,1825.64,239.16,1227.86
2757,1739,21,1,1550.37,0.0,740.39
2758,1740,196,3,1789.23,0.0,1274.42
2759,1740,190,5,211.2,0.0,93.15
2760,1741,112,1,1079.04,106.2,485.89
2761,1742,32,2,821.57,218.8,594.11
2762,1742,105,4,1693.14,0.0,1118.35
2763,1742,48,3,94.01,0.0,39.69
2764,1743,198,5,975.1,685.03,592.6
2765,1743,25,3,1780.3,840.95,921.25
2766,1744,84,1,1367.58,0.0,557.96
2767,1745,40,4,497.75,0.0,212.91
2768,1746,87,4,1665.43,0.0,1319.95
2769,1746,119,3,1743.46,0.0,764.22
2770,1746,69,3,773.25,0.0,527.62
2771,1747,48,5,94.01,0.0,39.69
2772,1748,191,1,449.7,0.0,329.73
2773,1748,160,2,1301.86,0.0,988.45
2774,1749,101,1,1731.99,0.0,764.96
2775,1749,126,5,258.32,295.25,135.69
2776,1749,135,4,336.54,0.0,262.1
2777,1750,45,2,1427.63,0.0,649.18
2778,1751,89,1,571.99,0.0,318.33
2779,1752,148,1,279.67,44.79,165.89
2780,1753,166,1,1401.09,72.36,578.92
2781,1753,144,3,600.21,0.0,262.77
2782,1753,79,1,761.85,0.0,305.66
2783,1753,191,3,449.7,0.0,329.73
2784,1754,155,3,514.03,0.0,246.82
2785,1754,92,5,278.56,0.0,154.3
2786,1755,10,4,1851.92,0.0,804.04
2787,1755,181,4,1918.34,0.0,1274.22
2788,1755,163,5,1692.17,0.0,1235.37
2789,1756,57,4,1697.7,0.0,1322.44
2790,1757,142,4,1414.64,0.0,992.95
2791,1757,173,5,690.68,0.0,376.23
2792,1757,145,4,315.99,0.0,252.57
2793,1758,147,1,1448.67,0.0,1074.13
2794,1759,41,5,402.84,0.0,311.35
2795,1759,90,4,1137.0,0.0,867.42
2796,1760,1,4,940.68,0.0,693.18
2797,1760,138,4,1358.21,1169.07,571.38
2798,1761,181,1,1918.34,0.0,1274.22
2799,1761,47,3,80.37,0.0,55.36
2800,1762,60,2,244.05,0.0,172.59
2801,1763,75,3,138.5,0.0,97.82
2802,1763,78,3,1120.7,0.0,587.05
2803,1764,1,1,940.68,0.0,693.18
2804,1765,72,1,1578.05,0.0,673.47
2805,1765,164,3,855.87,203.39,415.6
2806,1765,86,1,1418.96,0.0,1031.96
2807,1766,107,2,1997.25,0.0,1191.75
2808,1767,81,4,1867.35,0.0,1083.79
2809,1767,143,1,815.94,0.0,462.44
2810,1768,120,1,533.02,0.0,285.23
2811,1769,32,4,821.57,0.0,594.11
2812,1770,45,4,1427.63,0.0,649.18
2813,1771,176,4,193.11,0.0,115.54
2814,1772,125,4,869.45,0.0,500.76
2815,1772,1,4,940.68,0.0,693.18
2816,1773,19,2,1244.37,0.0,689.09
2817,1774,165,3,1679.14,557.68,729.8
2818,1774,114,4,550.74,0.0,398.76
2819,1775,159,1,650.97,0.0,303.93
2820,1775,4,4,485.08,0.0,276.4
2821,1776,34,5,957.59,0.0,401.31
2822,1776,114,3,550.74,0.0,398.76
2823,1777,191,3,449.7,0.0,329.73
2824,1778,85,4,1568.21,0.0,639.21
2825,1778,45,3,1427.63,0.0,649.18
2826,1779,14,4,1299.6,0.0,584.06
2827,1780,118,5,1851.52,0.0,1004.31
2828,1780,90,1,1137.0,70.63,867.42
2829,1781,96,1,1599.38,0.0,1029.16
2830,1782,182,1,205.62,0.0,146.11
2831,1783,64,2,834.47,0.0,553.62
2832,1783,169,2,1294.51,0.0,892.02
2833,1784,171,4,964.56,0.0,672.88
2834,1785,105,1,1693.14,0.0,1118.35
2835,1785,67,4,44.24,0.0,32.1
2836,1786,102,3,1321.27,617.14,743.25
2837,1786,99,2,1468.4,0.0,680.95
2838,1786,180,3,376.07,221.09,239.65
2839,1786,13,5,1576.56,0.0,1214.72
2840,1787,192,2,1394.96,146.34,701.33
2841,1788,133,3,1117.69,0.0,811.11
2842,1788,26,3,1350.64,0.0,734.78
2843,1789,43,5,1301.52,0.0,968.32
2844,1789,98,3,1870.96,0.0,830.29
2845,1790,193,2,1286.49,0.0,650.46
2846,1790,81,4,1867.35,0.0,1083.79
2847,1790,50,5,1959.37,0.0,1210.65
2848,1790,115,2,1403.72,0.0,946.66
2849,1791,119,2,1743.46,0.0,764.22
2850,1792,84,2,1367.58,0.0,557.96
2851,1793,132,3,481.94,0.0,268.63
2852,1794,165,1,1679.14,247.87,729.8
2853,1794,63,2,1905.36,482.76,1490.14
2854,1794,183,4,1244.16,0.0,704.79
2855,1794,6,3,210.87,0.0,118.71
2856,1795,192,5,1394.96,0.0,701.33
2857,1796,40,2,497.75,0.0,212.91
2858,1797,98,3,1870.96,0.0,830.29
2859,1797,21,2,1550.37,0.0,740.39
2860,1798,177,4,1162.25,795.16,785.93
2861,1799,7,3,1075.18,0.0,590.15
2862,1800,144,3,600.21,0.0,262.77
2863,1801,163,5,1692.17,1633.88,1235.37
2864,1802,176,3,193.11,0.0,115.54
2865,1802,35,2,965.01,0.0,596.86
2866,1803,108,5,380.52,0.0,185.67
2867,1804,51,4,916.53,0.0,622.22
2868,1804,163,4,1692.17,0.0,1235.37
2869,1805,102,1,1321.27,302.04,743.25
2870,1805,128,5,669.04,701.54,385.97
2871,1805,115,1,1403.72,0.0,946.66
2872,1806,11,5,443.59,0.0,309.23
2873,1807,88,3,787.49,0.0,617.53
2874,1807,192,4,1394.96,0.0,701.33
2875,1808,101,1,1731.99,0.0,764.96
2876,1809,168,3,1383.69,0.0,772.94
2877,1810,130,5,1026.46,0.0,684.18
2878,1811,94,3,1824.03,0.0,1151.49
2879,1812,138,1,1358.21,0.0,571.38
2880,1813,93,4,713.59,0.0,539.18
2881,1814,13,4,1576.56,0.0,1214.72
2882,1814,116,3,1825.64,0.0,1227.86
2883,1814,161,4,1724.47,0.0,735.43
2884,1814,59,2,645.21,0.0,375.76
2885,1815,73,4,375.74,0.0,185.09
2886,1816,90,5,1137.0,0.0,867.42
2887,1817,30,2,728.37,0.0,348.68
2888,1818,172,2,368.33,0.0,227.04
2889,1818,173,5,690.68,0.0,376.23
2890,1818,47,4,80.37,0.0,55.36
2891,1819,161,1,1724.47,424.76,735.43
2892,1820,98,1,1870.96,0.0,830.29
2893,1821,93,5,713.59,0.0,539.18
2894,1822,53,3,1759.36,0.0,784.62
2895,1823,11,5,443.59,0.0,309.23
2896,1824,13,3,1576.56,0.0,1214.72
2897,1825,12,2,189.4,0.0,115.44
2898,1826,75,1,138.5,0.0,97.82
2899,1827,100,5,21.34,0.0,9.5
2900,1828,30,1,728.37,0.0,348.68
2901,1828,99,2,1468.4,0.0,680.95
2902,1829,146,4,102.77,0.0,65.08
2903,1829,95,1,569.34,0.0,363.07
2904,1829,28,2,1272.35,0.0,527.11
2905,1830,29,2,212.82,0.0,167.38
2906,1831,131,4,1070.65,0.0,464.75
2907,1832,193,2,1286.49,182.59,650.46
2908,1833,34,2,957.59,0.0,401.31
2909,1834,111,4,1093.39,0.0,870.98
2910,1835,28,3,1272.35,0.0,527.11
2911,1835,91,5,1145.97,0.0,864.29
2912,1835,126,1,258.32,0.0,135.69
2913,1836,145,1,315.99,0.0,252.57
2914,1837,196,3,1789.23,0.0,1274.42
2915,1838,188,2,1304.63,0.0,906.36
2916,1838,109,2,137.41,0.0,101.71
2917,1838,149,2,1426.18,0.0,1083.22
2918,1838,19,5,1244.37,0.0,689.09
2919,1839,101,4,1731.99,0.0,764.96
2920,1839,94,3,1824.03,0.0,1151.49
2921,1840,102,2,1321.27,0.0,743.25
2922,1841,51,1,916.53,0.0,622.22
2923,1841,167,1,1624.5,0.0,1151.26
2924,1842,131,4,1070.65,0.0,464.75
2925,1843,134,2,1107.87,0.0,856.66
2926,1843,45,4,1427.63,0.0,649.18
2927,1843,186,4,283.97,0.0,121.34
2928,1844,152,3,74.94,0.0,48.99
2929,1845,73,3,375.74,0.0,185.09
2930,1846,32,5,821.57,0.0,594.11
2931,1847,125,2,869.45,0.0,500.76
2932,1848,143,3,815.94,0.0,462.44
2933,1849,124,3,143.66,0.0,100.67
2934,1850,64,2,834.47,0.0,553.62
2935,1850,200,5,339.29,0.0,230.5
2936,1850,65,2,1085.86,0.0,563.07
2937,1851,137,4,1046.25,365.64,517.86
2938,1851,191,4,449.7,0.0,329.73
2939,1851,100,1,21.34,0.0,9.5
2940,1852,66,1,44.39,0.0,27.87
2941,1853,36,2,631.0,0.0,410.1
2942,1854,123,4,1833.93,0.0,748.85
2943,1854,193,1,1286.49,0.0,650.46
2944,1855,181,2,1918.34,0.0,1274.22
2945,1855,191,4,449.7,0.0,329.73
2946,1855,99,4,1468.4,0.0,680.95
2947,1856,84,4,1367.58,0.0,557.96
2948,1856,37,4,1546.53,0.0,654.92
2949,1857,174,4,225.06,67.15,118.08
2950,1858,48,3,94.01,0.0,39.69
2951,1859,87,3,1665.43,1070.63,1319.95
2952,1860,27,4,1540.8,0.0,825.81
2953,1860,59,4,645.21,0.0,375.76
2954,1861,167,3,1624.5,824.51,1151.26
2955,1861,51,5,916.53,0.0,622.22
2956,1862,175,3,124.17,0.0,66.58
2957,1862,110,2,370.66,0.0,261.98
2958,1863,161,5,1724.47,0.0,735.43
2959,1864,72,4,1578.05,0.0,673.47
2960,1864,143,3,815.94,0.0,462.44
2961,1864,105,5,1693.14,1031.72,1118.35
2962,1864,180,5,376.07,0.0,239.65
2963,1865,9,1,703.35,0.0,545.99
2964,1865,110,2,370.66,0.0,261.98
2965,1865,32,5,821.57,0.0,594.11
2966,1866,26,4,1350.64,345.43,734.78
2967,1866,131,3,1070.65,0.0,464.75
2968,1866,164,1,855.87,116.02,415.6
2969,1866,65,3,1085.86,0.0,563.07
2970,1867,157,2,1462.71,0.0,1110.42
2971,1868,71,1,1279.98,0.0,766.22
2972,1868,163,5,1692.17,0.0,1235.37
2973,1869,43,5,1301.52,369.23,968.32
2974,1870,46,4,1450.83,0.0,811.15
2975,1870,94,1,1824.03,0.0,1151.49
2976,1870,20,3,923.5,0.0,524.66
2977,1870,81,5,1867.35,0.0,1083.79
2978,1871,127,4,274.15,0.0,190.98
2979,1871,198,5,975.1,0.0,592.6
2980,1871,30,2,728.37,0.0,348.68
2981,1871,73,1,375.74,0.0,185.09
2982,1872,117,3,1115.53,0.0,837.06
2983,1873,64,2,834.47,89.7,553.62
2984,1874,2,1,837.19,207.51,642.75
2985,1875,115,5,1403.72,0.0,946.66
2986,1876,63,2,1905.36,0.0,1490.14
2987,1876,74,4,161.49,0.0,100.7
2988,1876,94,3,1824.03,0.0,1151.49
2989,1876,17,3,1907.09,0.0,917.64
2990,1877,27,1,1540.8,0.0,825.81
2991,1878,95,3,569.34,0.0,363.07
2992,1878,164,4,855.87,0.0,415.6
2993,1878,14,1,1299.6,0.0,584.06
2994,1879,29,5,212.82,0.0,167.38
2995,1880,39,3,1123.5,0.0,845.6
2996,1881,181,1,1918.34,0.0,1274.22
2997,1882,103,5,1779.65,0.0,828.81
2998,1883,136,5,1135.94,697.4,531.16
2999,1884,131,3,1070.65,0.0,464.75
3000,1885,195,3,1262.73,0.0,998.94
3001,1885,163,2,1692.17,0.0,1235.37
3002,1886,66,5,44.39,0.0,27.87
3003,1887,39,5,1123.5,0.0,845.6
3004,1887,196,4,1789.23,0.0,1274.42
3005,1888,177,4,1162.25,0.0,785.93
3006,1888,199,2,974.73,0.0,667.3
3007,1888,2,2,837.19,0.0,642.75
3008,1889,78,1,1120.7,0.0,587.05
3009,1890,74,2,161.49,0.0,100.7
3010,1890,63,4,1905.36,0.0,1490.14
3011,1891,10,1,1851.92,0.0,804.04
3012,1891,158,3,780.16,0.0,574.57
3013,1892,159,2,650.97,0.0,303.93
3014,1892,133,2,1117.69,466.84,811.11
3015,1893,85,5,1568.21,0.0,639.21
3016,1894,84,1,1367.58,119.29,557.96
3017,1895,38,3,1159.87,0.0,652.51
3018,1896,141,2,803.29,0.0,419.39
3019,1897,23,5,1754.74,966.85,904.77
3020,1897,87,2,1665.43,0.0,1319.95
3021,1897,187,4,1812.15,0.0,1098.72
3022,1898,125,4,869.45,0.0,500.76
3023,1898,114,3,550.74,0.0,398.76
3024,1898,7,1,1075.18,0.0,590.15
3025,1899,22,3,1656.33,0.0,974.93
3026,1900,42,4,275.79,0.0,193.08
3027,1900,182,2,205.62,0.0,146.11
3028,1900,67,4,44.24,0.0,32.1
3029,1901,42,1,275.79,0.0,193.08
3030,1902,94,3,1824.03,0.0,1151.49
3031,1902,174,5,225.06,0.0,118.08
3032,1902,182,1,205.62,0.0,146.11
3033,1902,101,3,1731.99,0.0,764.96
3034,1903,110,4,370.66,0.0,261.98
3035,1903,18,3,1640.19,0.0,682.92
3036,1904,40,4,497.75,199.17,212.91
3037,1905,75,3,138.5,0.0,97.82
3038,1906,117,2,1115.53,0.0,837.06
3039,1906,158,5,780.16,0.0,574.57
3040,1907,126,3,258.32,0.0,135.69
3041,1908,69,2,773.25,211.41,527.62
3042,1908,161,1,1724.47,0.0,735.43
3043,1909,35,3,965.01,0.0,596.86
3044,1909,197,5,26.75,0.0,19.26
3045,1910,42,4,275.79,0.0,193.08
3046,1911,46,2,1450.83,0.0,811.15
3047,1912,33,1,1699.17,0.0,1092.46
3048,1912,5,3,1814.77,0.0,879.14
3049,1913,194,1,1708.15,0.0,1328.97
3050,1913,4,3,485.08,0.0,276.4
3051,1914,35,2,965.01,313.27,596.86
3052,1914,23,3,1754.74,0.0,904.77
3053,1915,31,4,1427.76,0.0,677.02
3054,1916,184,1,434.04,0.0,273.06
3055,1917,52,1,758.6,0.0,349.5
3056,1917,101,2,1731.99,0.0,764.96
3057,1917,52,4,758.6,0.0,349.5
3058,1918,155,1,514.03,0.0,246.82
3059,1919,53,4,1759.36,0.0,784.62
3060,1920,94,1,1824.03,0.0,1151.49
3061,1921,153,2,1917.53,0.0,1273.36
3062,1921,34,1,957.59,0.0,401.31
3063,1922,116,2,1825.64,0.0,1227.86
3064,1923,153,5,1917.53,0.0,1273.36
3065,1924,74,3,161.49,0.0,100.7
3066,1925,47,5,80.37,0.0,55.36
3067,1925,43,1,1301.52,269.0,968.32
3068,1926,46,2,1450.83,0.0,811.15
3069,1927,150,3,273.99,0.0,205.97
3070,1928,165,2,1679.14,0.0,729.8
3071,1928,91,1,1145.97,0.0,864.29
3072,1929,25,5,1780.3,0.0,921.25
3073,1930,130,2,1026.46,0.0,684.18
3074,1930,106,3,1387.22,0.0,988.49
3075,1931,168,2,1383.69,0.0,772.94
3076,1931,72,2,1578.05,388.72,673.47
3077,1931,34,2,957.59,0.0,401.31
3078,1932,165,4,1679.14,0.0,729.8
3079,1932,89,2,571.99,0.0,318.33
3080,1933,67,3,44.24,12.3,32.1
3081,1933,177,4,1162.25,0.0,785.93
3082,1934,129,3,362.84,0.0,214.96
3083,1935,124,3,143.66,0.0,100.67
3084,1935,13,4,1576.56,0.0,1214.72
3085,1935,189,2,1012.17,0.0,623.86
3086,1935,10,1,1851.92,0.0,804.04
3087,1936,45,2,1427.63,0.0,649.18
3088,1937,129,5,362.84,0.0,214.96
3089,1937,106,4,1387.22,345.33,988.49
3090,1938,99,5,1468.4,0.0,680.95
3091,1938,152,1,74.94,0.0,48.99
3092,1938,186,2,283.97,38.38,121.34
3093,1939,63,1,1905.36,0.0,1490.14
3094,1940,156,3,1666.63,0.0,1009.57
3095,1941,117,4,1115.53,0.0,837.06
3096,1941,100,4,21.34,0.0,9.5
3097,1942,172,4,368.33,0.0,227.04
3098,1942,74,5,161.49,0.0,100.7
3099,1943,12,1,189.4,0.0,115.44
3100,1944,127,4,274.15,0.0,190.98
3101,1945,91,3,1145.97,0.0,864.29
3102,1946,23,5,1754.74,0.0,904.77
3103,1947,17,3,1907.09,0.0,917.64
3104,1948,68,2,1964.1,389.33,1434.5
3105,1949,22,1,1656.33,0.0,974.93
3106,1950,91,2,1145.97,0.0,864.29
3107,1951,168,1,1383.69,0.0,772.94
3108,1952,69,5,773.25,0.0,527.62
3109,1953,191,3,449.7,0.0,329.73
3110,1954,31,3,1427.76,0.0,677.02
3111,1955,66,2,44.39,0.0,27.87
3112,1956,30,5,728.37,0.0,348.68
3113,1957,55,5,1625.56,0.0,1084.23
3114,1957,55,2,1625.56,0.0,1084.23
3115,1958,175,3,124.17,0.0,66.58
3116,1959,38,2,1159.87,0.0,652.51
3117,1960,115,4,1403.72,0.0,946.66
3118,1960,190,1,211.2,0.0,93.15
3119,1960,21,3,1550.37,0.0,740.39
3120,1960,58,2,963.9,462.22,662.4
3121,1961,132,5,481.94,0.0,268.63
3122,1962,108,1,380.52,0.0,185.67
3123,1963,40,2,497.75,0.0,212.91
3124,1964,146,4,102.77,0.0,65.08
3125,1964,168,5,1383.69,0.0,772.94
3126,1965,64,2,834.47,0.0,553.62
3127,1965,3,4,1836.27,0.0,1338.35
3128,1966,187,2,1812.15,0.0,1098.72
3129,1967,88,2,787.49,0.0,617.53
3130,1967,47,1,80.37,0.0,55.36
3131,1968,151,2,1890.0,0.0,1450.48
3132,1969,79,4,761.85,0.0,305.66
3133,1970,189,3,1012.17,0.0,623.86
3134,1971,34,1,957.59,0.0,401.31
3135,1971,55,4,1625.56,0.0,1084.23
3136,1972,90,3,1137.0,0.0,867.42
3137,1972,168,1,1383.69,253.49,772.94
3138,1972,83,4,1632.46,0.0,1273.19
3139,1973,80,2,1838.71,0.0,1403.47
3140,1974,25,3,1780.3,0.0,921.25
3141,1975,76,5,1342.28,0.0,833.02
3142,1976,169,4,1294.51,0.0,892.02
3143,1977,16,3,568.35,0.0,303.82
3144,1978,137,1,1046.25,0.0,517.86
3145,1978,165,4,1679.14,0.0,729.8
3146,1979,58,1,963.9,0.0,662.4
3147,1979,12,2,189.4,0.0,115.44
3148,1979,71,4,1279.98,0.0,766.22
3149,1980,28,3,1272.35,0.0,527.11
3150,1981,81,4,1867.35,0.0,1083.79
3151,1981,55,4,1625.56,0.0,1084.23
3152,1981,98,5,1870.96,0.0,830.29
3153,1982,180,5,376.07,0.0,239.65
3154,1982,108,2,380.52,141.64,185.67
3155,1982,139,1,724.92,0.0,563.55
3156,1982,77,3,229.07,0.0,129.11
3157,1983,94,2,1824.03,579.48,1151.49
3158,1984,39,1,1123.5,0.0,845.6
3159,1985,26,3,1350.64,0.0,734.78
3160,1985,175,1,124.17,0.0,66.58
3161,1985,119,2,1743.46,0.0,764.22
3162,1986,34,5,957.59,748.25,401.31
3163,1986,29,5,212.82,0.0,167.38
3164,1986,184,4,434.04,0.0,273.06
3165,1986,165,1,1679.14,0.0,729.8
3166,1987,100,3,21.34,0.0,9.5
3167,1988,194,4,1708.15,0.0,1328.97
3168,1989,169,2,1294.51,0.0,892.02
3169,1990,76,2,1342.28,0.0,833.02
3170,1991,57,4,1697.7,1588.8,1322.44
3171,1992,176,2,193.11,0.0,115.54
3172,1992,16,3,568.35,0.0,303.82
3173,1993,67,2,44.24,0.0,32.1
3174,1994,63,4,1905.36,0.0,1490.14
3175,1995,171,4,964.56,0.0,672.88
3176,1995,155,2,514.03,0.0,246.82
3177,1996,111,5,1093.39,0.0,870.98
3178,1997,96,1,1599.38,392.11,1029.16
3179,1998,41,5,402.84,0.0,311.35
3180,1999,32,2,821.57,0.0,594.11
3181,2000,122,4,1533.34,0.0,1213.91
3182,2000,180,3,376.07,0.0,239.65
3183,2000,195,3,1262.73,0.0,998.94
