pedido_id,cliente_id,data_pedido,status,valor_total,metodo_pagamento,endereco_id
1741,216,2025-04-15 04:50:00,completed,972.84,pix,341
1742,474,2023-04-03 09:43:00,returned,8478.93,boleto,226
1743,125,2023-07-04 03:39:00,completed,8690.42,pix,321
1744,258,2023-04-16 19:16:00,completed,1367.58,cartao_credito,88
1745,149,2024-11-27 07:18:00,completed,1991.0,boleto,222
1746,490,2025-02-18 16:07:00,completed,14211.85,boleto,41
1747,335,2025-03-03 21:39:00,cancelled,470.05,boleto,330
1748,391,2024-01-22 13:06:00,completed,3053.42,pix,285
1749,252,2023-07-11 10:18:00,completed,4074.5,cartao_credito,125
1750,480,2025-06-11 23:58:00,completed,2855.26,pix,375
1751,88,2024-06-20 11:36:00,pending,571.99,boleto,245
1752,110,2023-09-23 02:26:00,completed,234.88,boleto,328
1753,54,2023-12-30 02:50:00,completed,5240.31,pix,65
1754,393,2024-03-14 12:21:00,completed,2934.89,pix,125
1755,488,2024-08-11 05:13:00,completed,23541.89,cartao_credito,49
1756,303,2023-02-23 06:56:00,pending,6790.8,cartao_credito,68
1757,309,2023-02-19 10:10:00,completed,10375.92,pix,397
1758,179,2025-04-12 04:46:00,completed,1448.67,cartao_credito,308
1759,349,2023-09-01 18:49:00,completed,6562.2,pix,150
1760,117,2023-11-26 22:42:00,completed,8026.49,pix,31
1761,71,2023-04-12 14:00:00,pending,2159.45,cartao_credito,264
1762,468,2023-01-04 19:59:00,pending,488.1,pix,322
1763,351,2023-11-01 05:15:00,cancelled,3777.6,boleto,138
1764,183,2025-09-17 05:37:00,completed,940.68,pix,186
1765,12,2025-06-28 22:32:00,completed,5361.23,pix,148
1766,156,2025-05-31 16:16:00,completed,3994.5,cartao_credito,328
1767,49,2025-09-04 05:25:00,completed,8285.34,cartao_credito,18
1768,485,2024-12-04 13:15:00,cancelled,533.02,boleto,324
1769,196,2023-08-15 09:57:00,completed,3286.28,boleto,264
1770,374,2024-03-28 00:17:00,pending,5710.52,pix,316
1771,56,2024-12-17 21:31:00,completed,772.44,pix,229
1772,76,2025-06-02 19:38:00,completed,7240.52,pix,119
1773,387,2025-01-22 18:23:00,completed,2488.74,cartao_credito,43
1774,457,2025-04-22 09:49:00,pending,6682.7,boleto,93
1775,221,2025-08-10 00:15:00,completed,2591.29,cartao_credito,148
1776,301,2024-06-26 02:01:00,completed,6440.17,pix,66
1777,135,2023-04-12 03:08:00,completed,1349.1,pix,308
1778,85,2023-10-28 19:15:00,completed,10555.73,pix,57
1779,359,2024-04-19 01:59:00,completed,5198.4,pix,343
1780,15,2025-06-04 06:20:00,completed,10323.97,boleto,357
1781,76,2025-04-22 04:45:00,pending,1599.38,boleto,190
1782,479,2023-06-30 09:46:00,completed,205.62,boleto,326
1783,355,2023-07-08 18:18:00,completed,4257.96,pix,331
1784,75,2023-06-02 23:46:00,completed,3858.24,boleto,273
1785,65,2023-12-18 16:35:00,completed,1870.1,boleto,365
1786,358,2025-09-09 22:33:00,completed,15073.39,cartao_credito,184
1787,117,2025-08-25 10:01:00,completed,2643.58,pix,69
1788,239,2023-08-15 02:48:00,completed,7404.99,boleto,257
1789,496,2024-04-27 10:06:00,completed,12120.48,boleto,47
1790,311,2024-12-27 11:01:00,cancelled,22646.67,boleto,51
1791,163,2023-02-10 00:57:00,completed,3486.92,pix,323
1792,452,2024-08-28 18:39:00,completed,2735.16,cartao_credito,75
1793,59,2024-04-05 06:15:00,completed,1445.82,cartao_credito,45
1794,277,2024-04-07 18:26:00,completed,10368.48,cartao_credito,195
1795,290,2025-05-23 22:12:00,completed,6974.8,cartao_credito,390
1796,285,2025-09-06 00:30:00,completed,995.5,cartao_credito,387
1797,324,2024-07-27 06:43:00,completed,8713.62,pix,58
1798,476,2023-05-16 18:44:00,completed,3853.84,cartao_credito,211
1799,35,2024-09-21 16:20:00,completed,3225.54,boleto,326
1800,268,2023-08-07 14:20:00,completed,1800.63,boleto,141
1801,431,2023-08-26 14:26:00,pending,6826.97,cartao_credito,58
1802,399,2023-12-14 22:50:00,completed,2509.35,cartao_credito,71
1803,262,2024-04-17 00:02:00,pending,1902.6,pix,302
1804,383,2023-03-27 02:44:00,completed,10434.8,boleto,274
1805,55,2023-08-14 16:06:00,completed,5066.61,boleto,143
1806,497,2023-09-30 09:05:00,completed,2217.95,pix,73
1807,470,2025-05-28 05:46:00,completed,7942.31,cartao_credito,229
1808,22,2023-04-27 14:37:00,completed,1731.99,pix,176
1809,106,2024-03-11 04:14:00,completed,4151.07,boleto,87
1810,468,2025-08-29 16:05:00,completed,5132.3,cartao_credito,256
1811,187,2023-06-18 21:36:00,completed,5472.09,pix,262
1812,309,2024-02-27 19:47:00,completed,1358.21,cartao_credito,57
1813,26,2024-05-25 21:44:00,completed,2854.36,boleto,257
1814,102,2024-08-15 15:45:00,completed,19971.46,boleto,127
1815,285,2024-07-02 06:10:00,completed,1502.96,cartao_credito,269
1816,134,2024-07-09 10:23:00,pending,5685.0,cartao_credito,274
1817,105,2023-09-28 01:57:00,completed,1456.74,cartao_credito,18
1818,252,2023-06-27 05:09:00,completed,4511.54,pix,376
1819,97,2025-07-03 10:38:00,completed,1299.71,cartao_credito,73
1820,93,2024-09-25 00:27:00,completed,1870.96,boleto,250
1821,35,2025-06-01 11:32:00,completed,3567.95,cartao_credito,115
1822,310,2024-07-25 10:48:00,completed,5278.08,cartao_credito,214
1823,103,2024-02-01 12:27:00,completed,2217.95,pix,153
1824,71,2025-05-03 23:09:00,completed,4729.68,boleto,36
1825,144,2025-01-16 21:19:00,returned,378.8,pix,145
1826,238,2024-12-01 12:31:00,completed,138.5,pix,188
1827,272,2024-09-28 16:18:00,completed,106.7,pix,268
1828,415,2025-07-01 12:57:00,completed,3665.17,boleto,381
1829,100,2024-03-05 06:47:00,completed,3525.12,boleto,124
1830,75,2023-06-17 09:50:00,completed,425.64,pix,94
1831,317,2023-02-23 07:53:00,completed,4282.6,boleto,43
1832,1,2023-07-25 22:27:00,completed,2390.39,boleto,138
1833,442,2023-05-07 21:57:00,completed,1915.18,cartao_credito,347
1834,40,2023-12-20 19:22:00,completed,4373.56,pix,20
1835,125,2024-06-28 10:15:00,completed,9805.22,pix,54
1836,153,2025-08-14 01:21:00,completed,315.99,cartao_credito,362
1837,72,2025-04-23 04:57:00,completed,5367.69,boleto,335
1838,180,2024-10-14 21:55:00,completed,11958.29,cartao_credito,22
1839,28,2024-03-26 07:59:00,completed,12400.05,pix,152
1840,196,2024-05-10 01:02:00,completed,2642.54,pix,140
1841,415,2023-06-16 15:27:00,completed,2541.03,boleto,96
1842,417,2025-07-03 06:30:00,completed,4282.6,cartao_credito,350
1843,417,2023-04-18 22:33:00,completed,9062.14,boleto,152
1844,431,2024-07-09 21:41:00,completed,224.82,pix,302
1845,424,2024-02-13 02:25:00,completed,1127.22,cartao_credito,338
1846,256,2024-07-23 00:48:00,completed,4107.85,pix,297
1847,326,2025-05-31 03:15:00,completed,1738.9,cartao_credito,390
1848,288,2025-03-23 16:18:00,completed,2447.82,pix,14
1849,99,2024-05-11 04:33:00,completed,430.98,boleto,259
1850,297,2025-02-22 04:06:00,completed,5537.11,cartao_credito,143
1851,90,2023-04-16 03:04:00,completed,5639.5,boleto,122
1852,194,2025-04-26 14:30:00,completed,44.39,boleto,316
1853,116,2025-07-04 21:10:00,completed,1262.0,boleto,343
1854,416,2025-02-22 19:49:00,pending,8622.21,cartao_credito,280
1855,242,2024-06-13 18:37:00,completed,11509.08,boleto,316
1856,459,2024-02-09 12:57:00,completed,11656.44,pix,359
1857,327,2025-09-17 20:37:00,completed,833.09,boleto,377
1858,312,2025-04-06 06:56:00,completed,282.03,pix,252
1859,40,2025-05-20 14:30:00,completed,3925.66,pix,156
1860,325,2024-04-29 17:26:00,completed,8744.04,pix,175
1861,103,2024-05-20 16:27:00,completed,8631.64,boleto,100
1862,124,2024-06-19 19:15:00,completed,1113.83,pix,356
1863,377,2023-10-15 22:46:00,completed,8622.35,pix,194
1864,352,2025-01-17 09:03:00,completed,18074.35,pix,68
1865,443,2023-09-13 15:12:00,cancelled,5552.52,pix,306
1866,495,2025-06-12 16:50:00,completed,12266.51,pix,284
1867,57,2023-10-01 04:10:00,completed,2925.42,cartao_credito,213
1868,495,2023-08-04 21:05:00,completed,9740.83,boleto,316
1869,5,2023-05-28 20:50:00,completed,6138.37,boleto,242
1870,66,2024-09-26 02:52:00,completed,19734.6,cartao_credito,346
1871,311,2023-02-08 08:04:00,completed,7804.58,pix,122
1872,293,2025-01-27 02:26:00,completed,3346.59,boleto,154
1873,4,2023-01-02 18:18:00,completed,1579.24,boleto,354
1874,31,2025-07-23 13:38:00,completed,629.68,pix,188
1875,160,2023-01-13 02:13:00,completed,7018.6,pix,232
1876,202,2024-01-08 15:48:00,completed,15650.04,boleto,214
1877,216,2024-10-26 17:42:00,completed,1540.8,pix,366
1878,337,2024-12-24 01:05:00,completed,6431.1,pix,219
1879,347,2024-07-07 20:01:00,completed,1064.1,boleto,49
1880,238,2024-06-03 02:16:00,completed,3370.5,boleto,59
1881,95,2023-11-11 11:02:00,pending,1918.34,pix,398
1882,334,2024-02-07 14:26:00,completed,8898.25,boleto,348
1883,13,2023-12-15 21:55:00,pending,4982.3,pix,399
1884,336,2024-01-22 16:20:00,cancelled,3211.95,boleto,27
1885,134,2024-07-21 20:55:00,completed,7172.53,pix,398
1886,372,2023-01-17 02:22:00,completed,221.95,cartao_credito,360
1887,16,2025-03-02 02:43:00,cancelled,12774.42,pix,172
1888,276,2025-07-11 00:14:00,completed,8272.84,pix,249
1889,314,2024-01-30 07:53:00,completed,1120.7,boleto,271
1890,224,2023-09-06 03:35:00,completed,7944.42,cartao_credito,387
1891,229,2023-03-13 04:20:00,completed,4192.4,boleto,15
1892,392,2023-07-03 13:06:00,completed,3070.48,cartao_credito,131
1893,282,2024-08-30 05:57:00,pending,7841.05,pix,184
1894,239,2024-06-15 09:21:00,completed,1248.29,pix,307
1895,318,2024-10-15 10:59:00,completed,3479.61,boleto,290
1896,81,2023-10-13 10:05:00,completed,1606.58,pix,63
1897,390,2023-04-17 09:55:00,completed,18386.31,pix,40
1898,21,2024-11-28 18:43:00,completed,6205.2,cartao_credito,140
1899,484,2024-07-31 00:17:00,completed,4968.99,boleto,107
1900,460,2023-05-27 20:10:00,completed,1691.36,boleto,29
1901,361,2024-11-19 17:31:00,completed,275.79,pix,139
1902,269,2023-05-26 23:30:00,completed,11998.98,boleto,237
1903,153,2025-02-08 01:11:00,completed,6403.21,boleto,172
1904,165,2024-08-03 01:52:00,completed,1791.83,boleto,125
1905,32,2025-02-06 19:25:00,returned,415.5,boleto,204
1906,234,2024-02-12 01:29:00,completed,6131.86,cartao_credito,260
1907,339,2023-03-26 08:36:00,completed,774.96,pix,22
1908,381,2023-06-11 14:24:00,completed,3059.56,boleto,128
1909,209,2025-08-21 03:35:00,completed,3028.78,boleto,307
1910,194,2025-02-23 23:56:00,completed,1103.16,pix,362
1911,52,2025-01-28 09:05:00,returned,2901.66,pix,67
1912,363,2023-03-27 21:58:00,completed,7143.48,boleto,352
1913,352,2025-05-26 06:49:00,completed,3163.39,pix,198
1914,63,2025-04-23 20:15:00,pending,6880.97,pix,152
1915,295,2023-01-07 19:14:00,pending,5711.04,boleto,153
1916,340,2024-02-24 03:38:00,pending,434.04,boleto,291
1917,481,2024-05-09 20:45:00,completed,7256.98,boleto,320
1918,463,2023-07-13 11:39:00,cancelled,514.03,boleto,59
1919,13,2023-01-10 01:13:00,completed,7037.44,boleto,336
1920,286,2023-03-13 15:21:00,completed,1824.03,boleto,131
1921,423,2025-07-31 19:51:00,completed,4792.65,boleto,208
1922,340,2024-06-13 01:37:00,completed,3651.28,cartao_credito,363
1923,448,2025-03-04 09:31:00,completed,9587.65,cartao_credito,344
1924,211,2024-10-22 03:37:00,completed,484.47,cartao_credito,21
1925,20,2025-09-18 13:38:00,completed,1434.37,cartao_credito,96
1926,26,2024-08-28 01:13:00,pending,2901.66,boleto,384
1927,140,2024-03-30 14:22:00,pending,821.97,pix,181
1928,343,2024-10-31 14:24:00,completed,4504.25,cartao_credito,75
1929,269,2024-03-10 23:25:00,completed,8901.5,pix,100
1930,159,2024-11-10 09:01:00,returned,6214.58,boleto,144
1931,213,2025-07-30 16:50:00,pending,7449.94,pix,164
1932,363,2025-05-10 17:03:00,pending,7860.54,boleto,130
1933,74,2024-10-09 10:06:00,completed,4769.42,boleto,259
1934,202,2023-10-26 06:44:00,returned,1088.52,cartao_credito,348
1935,398,2025-02-12 17:42:00,completed,10613.48,boleto,317
1936,286,2023-06-24 21:50:00,completed,2855.26,boleto,2
1937,313,2024-04-14 16:30:00,completed,7017.75,boleto,319
1938,166,2023-07-04 23:02:00,returned,7946.5,boleto,16
1939,189,2024-06-03 03:25:00,completed,1905.36,pix,149
1940,23,2024-03-03 01:10:00,completed,4999.89,pix,117
1941,162,2025-05-04 08:09:00,completed,4547.48,cartao_credito,184
1942,52,2024-02-02 12:35:00,completed,2280.77,pix,131
1943,485,2025-09-08 17:07:00,completed,189.4,pix,293
1944,411,2023-08-28 00:09:00,completed,1096.6,boleto,367
1945,180,2023-03-10 08:41:00,completed,3437.91,boleto,102
1946,1,2023-03-09 19:30:00,returned,8773.7,cartao_credito,306
1947,181,2025-09-05 11:21:00,completed,5721.27,pix,273
1948,387,2023-10-31 15:59:00,completed,3538.87,pix,244
1949,123,2024-01-09 12:41:00,completed,1656.33,boleto,100
1950,320,2025-03-07 06:10:00,completed,2291.94,cartao_credito,347
1951,335,2025-07-16 17:32:00,completed,1383.69,boleto,167
1952,291,2024-08-01 17:51:00,returned,3866.25,cartao_credito,241
1953,343,2024-02-03 21:20:00,completed,1349.1,cartao_credito,166
1954,43,2024-06-08 02:37:00,completed,4283.28,cartao_credito,178
1955,11,2024-12-06 19:46:00,returned,88.78,boleto,79
1956,495,2023-07-19 18:48:00,completed,3641.85,boleto,53
1957,22,2023-03-11 09:57:00,pending,11378.92,pix,223
1958,209,2025-09-25 05:16:00,completed,372.51,cartao_credito,188
1959,186,2023-12-06 06:16:00,completed,2319.74,cartao_credito,250
1960,422,2023-01-16 07:42:00,completed,11942.77,boleto,242
1961,326,2025-09-10 06:17:00,completed,2409.7,pix,122
1962,30,2023-11-19 15:48:00,completed,380.52,pix,147
1963,351,2025-01-10 13:36:00,pending,995.5,pix,305
1964,245,2025-03-31 13:40:00,completed,7329.53,cartao_credito,327
1965,125,2023-12-26 07:29:00,completed,9014.02,pix,338
1966,430,2023-08-11 20:04:00,cancelled,3624.3,cartao_credito,42
1967,151,2025-05-12 01:34:00,completed,1655.35,cartao_credito,225
1968,12,2025-01-17 23:43:00,completed,3780.0,cartao_credito,68
1969,135,2024-06-13 03:36:00,completed,3047.4,boleto,252
1970,500,2024-02-17 18:36:00,completed,3036.51,pix,67
1971,136,2023-05-05 17:15:00,completed,7459.83,pix,100
1972,430,2023-05-06 15:51:00,completed,11071.04,boleto,217
1973,213,2025-05-19 09:58:00,completed,3677.42,pix,53
1974,157,2024-01-29 16:20:00,completed,5340.9,cartao_credito,141
1975,295,2025-04-14 14:38:00,completed,6711.4,boleto,213
1976,318,2025-06-20 00:34:00,cancelled,5178.04,cartao_credito,213
1977,480,2024-09-17 05:45:00,completed,1705.05,pix,326
1978,217,2025-09-03 21:39:00,completed,7762.81,cartao_credito,300
1979,24,2024-01-11 05:54:00,completed,6462.62,boleto,384
1980,336,2025-05-19 10:17:00,completed,3817.05,pix,287
1981,9,2025-04-30 07:45:00,completed,23326.44,boleto,37
1982,196,2023-06-15 15:42:00,pending,3911.88,cartao_credito,80
1983,469,2023-05-27 10:23:00,pending,3068.58,pix,251
1984,467,2025-04-13 21:50:00,cancelled,1123.5,boleto,198
1985,48,2024-04-14 20:11:00,completed,7663.01,boleto,326
1986,466,2025-07-14 11:40:00,completed,8519.1,boleto,304
1987,274,2023-02-24 03:29:00,completed,64.02,pix,360
1988,412,2023-01-01 20:09:00,completed,6832.6,boleto,150
1989,105,2025-04-11 16:55:00,completed,2589.02,cartao_credito,146
1990,419,2023-08-06 16:43:00,completed,2684.56,boleto,155
1991,313,2024-04-11 06:23:00,pending,5202.0,pix,241
1992,63,2024-04-15 21:44:00,returned,2091.27,cartao_credito,351
1993,453,2023-03-11 02:55:00,completed,88.48,cartao_credito,86
1994,77,2024-07-21 19:40:00,completed,7621.44,boleto,79
1995,25,2023-04-27 00:38:00,pending,4886.3,boleto,210
1996,430,2023-05-01 17:11:00,cancelled,5466.95,cartao_credito,115
1997,254,2023-11-26 09:17:00,completed,1207.27,cartao_credito,23
1998,239,2025-08-21 17:46:00,completed,2014.2,cartao_credito,48
1999,443,2023-03-18 13:24:00,completed,1643.14,boleto,150
2000,486,2025-05-04 03:17:00,completed,11049.76,pix,126
